study_id,link_to_study,study_title,study_year,Journal,Citations,Label
ss0835,https://www.sciencedirect.com/science/article/abs/pii/S2214629618302913,Low-carbon transition via system reconfiguration? A socio-technical whole system analysis of passenger mobility in Great Britain (1990–2016),2018,Energy Research & Social Science,88,SS
ss0836,https://www.sciencedirect.com/science/article/abs/pii/S2214629620304126,Renewable energy for whom? A global systematic review of the environmental justice implications of renewable energy technologies,2021,Energy Research & Social Science,126,SS
ss0837,https://www.sciencedirect.com/science/article/pii/S2214629620302632,"Coronavirus comes home? Energy use, home energy management, and the social-psychological factors of COVID-19",2020,Energy Research & Social Science,108,SS
ss0838,https://www.sciencedirect.com/science/article/pii/S2214629620302760,"Contextualizing the Covid-19 pandemic for a carbon-constrained world: Insights for sustainability transitions, energy justice, and research methodology",2020,Energy Research & Social Science,122,SS
ss0839,https://www.sciencedirect.com/science/article/pii/S2214629620302425,The new oil? The geopolitics and international governance of hydrogen,2020,Energy Research & Social Science,92,SS
ss0840,https://www.sciencedirect.com/science/article/abs/pii/S2214629617303742,Who owns an energy transition? Strategic action fields and community wind energy in Denmark,2018,Energy Research & Social Science,77,SS
ss0841,https://www.sciencedirect.com/science/article/abs/pii/S221462961830104X,Capturing the multifaceted nature of energy poverty: Lessons from Belgium,2018,Energy Research & Social Science,107,SS
ss0842,https://www.sciencedirect.com/science/article/abs/pii/S2214629617303341,"Adaptation, culture, and the energy transition in American coal country",2018,Energy Research & Social Science,94,SS
ss0843,https://www.sciencedirect.com/science/article/abs/pii/S2214629617303456,Discourses of carbon neutrality and imaginaries of urban futures,2018,Energy Research & Social Science,92,SS
ss0844,https://www.sciencedirect.com/science/article/pii/S2214629620303431,"Energy democracy as a process, an outcome and a goal: A conceptual review",2020,Energy Research & Social Science,80,SS
ss0845,https://www.sciencedirect.com/science/article/pii/S2214629618305383,Stranded assets and stranded resources: Implications for climate change mitigation and global sustainable development,2019,Energy Research & Social Science,79,SS
ss0846,https://www.sciencedirect.com/science/article/abs/pii/S2214629621003017,"Industrial decarbonization via hydrogen: A critical and systematic review of developments, socio-technical systems and policy options",2021,Energy Research & Social Science,126,SS
ss0847,https://www.sciencedirect.com/science/article/abs/pii/S2214629618313008,Elite power in low-carbon transitions: A critical and interdisciplinary review,2019,Energy Research & Social Science,78,SS
ss0848,https://www.sciencedirect.com/science/article/abs/pii/S2214629618300677,Gender myths in energy poverty literature: A Critical Discourse Analysis,2018,Energy Research & Social Science,72,SS
ss0849,https://www.sciencedirect.com/science/article/abs/pii/S2214629619301975,"What drives home solar PV uptake? Subsidies, peer effects and visibility in Sweden",2020,Energy Research & Social Science,94,SS
ss0850,https://www.sciencedirect.com/science/article/pii/S2214629618301002,The value of social conflicts. Critiquing invited participation in energy projects,2018,Energy Research & Social Science,86,SS
ss0851,https://www.sciencedirect.com/science/article/pii/S2214629618303694,Solar powered electricity access: Implications for women’s empowerment in rural Kenya,2018,Energy Research & Social Science,69,SS
ss0852,https://www.sciencedirect.com/science/article/pii/S2214629618303190,"Large dams, energy justice and the divergence between international, national and local developmental needs and priorities in the global South",2018,Energy Research & Social Science,76,SS
ss0853,https://www.sciencedirect.com/science/article/abs/pii/S2214629619301185,Flexibility capital and flexibility justice in smart energy systems,2019,Energy Research & Social Science,74,SS
ss0854,https://www.sciencedirect.com/science/article/abs/pii/S0048733318300763,"Profiting from innovation in the digital economy: Enabling technologies, standards, and licensing models in the wireless world",2018,Research Policy,576,SS
ss0855,https://www.sciencedirect.com/science/article/abs/pii/S004873331830074X,Dynamic and integrative capabilities for profiting from innovation in digital platform-based ecosystems,2018,Research Policy,1,SS
ss0856,https://www.sciencedirect.com/science/article/pii/S0048733318300076,Defining and measuring innovation in all sectors of the economy,2018,Research Policy,152,SS
ss0857,https://www.sciencedirect.com/science/article/pii/S0048733318300684,The co-evolution of policy mixes and socio-technical systems: Towards a conceptual framework of policy mix feedback in sustainability transitions,2019,Research Policy,188,SS
ss0858,https://www.sciencedirect.com/science/article/pii/S0048733318302956,Advancing innovation in the public sector: Aligning innovation measurement with policy goals,2019,Research Policy,123,SS
ss0859,https://www.sciencedirect.com/science/article/pii/S0048733317302093,Disentangling the antecedents of ambidexterity: Exploration and exploitation,2018,Research Policy,167,SS
ss0860,https://www.sciencedirect.com/science/article/pii/S0048733320300287,Economic complexity and the green economy,2022,Research Policy,4,SS
ss0861,https://www.sciencedirect.com/science/article/abs/pii/S0048733317301920,Internet use and well-being: A survey and a theoretical framework,2018,Research Policy,156,SS
ss0862,https://www.sciencedirect.com/science/article/abs/pii/S0048733319300733,Is this time different? How digitalization influences job creation and destruction☆,2019,Research Policy,134,SS
ss0863,https://www.sciencedirect.com/science/article/abs/pii/S0048733318301999,Mobilizing innovation for sustainability transitions: A comment on transformative innovation policy,2018,Research Policy,151,SS
ss0864,https://www.sciencedirect.com/science/article/abs/pii/S0048733317301865,"Outward FDI, location choices and innovation performance of emerging market enterprises",2018,Research Policy,177,SS
ss0865,https://www.sciencedirect.com/science/article/pii/S0048733317302147,Innovation and government intervention: A comparison of Singapore and Hong Kong,2018,Research Policy,121,SS
ss0866,https://www.sciencedirect.com/science/article/abs/pii/S0048733318301793,More is not always better: Effects of collaboration breadth and depth on radical and incremental innovation performance at the project level,2019,Research Policy,158,SS
ss0867,https://www.sciencedirect.com/science/article/abs/pii/S0048733318300258,The climate for entrepreneurship at higher education institutions,2018,Research Policy,1,SS
ss0868,https://www.sciencedirect.com/science/article/abs/pii/S0048733319301477,Resource efficient eco-innovations for a circular economy: Evidence from EU firms,2020,Research Policy,153,SS
ss0869,https://www.sciencedirect.com/science/article/pii/S0048733317301622,Collingridge and the dilemma of control: Towards responsible and accountable innovation,2018,Research Policy,116,SS
ss0870,https://www.sciencedirect.com/science/article/abs/pii/S0048733318302361,Innovation policy for system-wide transformation: The case of strategic innovation programmes (SIPs) in Sweden,2019,Research Policy,106,SS
ss0871,https://www.sciencedirect.com/science/article/abs/pii/S0048733317301567,The role of collaborative networks in supporting the innovation performances of lagging-behind European regions,2018,Research Policy,110,SS
ss0872,https://www.sciencedirect.com/science/article/abs/pii/S0048733319300228,Investors’ choices between cash and voting rights: Evidence from dual-class equity crowdfunding☆,2019,Research Policy,123,SS
ss0873,https://www.sciencedirect.com/science/article/pii/S004873331830132X,Organization of knowledge ecosystems: Prefigurative and partial forms,2018,Research Policy,63,SS
ss0874,https://www.sciencedirect.com/science/article/abs/pii/S0048733319301532,Exaptation in a digital innovation ecosystem: The disruptive impacts of 3D printing,2020,Research Policy,108,SS
ss0875,https://www.sciencedirect.com/science/article/abs/pii/S0048733317301786,Organizational and human resource management and innovation: Which management practices are linked to product and/or process innovation?,2018,Research Policy,83,SS
ss0876,https://www.sciencedirect.com/science/article/pii/S0048733318300246,Absorptive capacity for need knowledge: Antecedents and effects for employee innovativeness,2018,Research Policy,81,SS
ss0877,https://www.sciencedirect.com/science/article/pii/S0048733318301537,Technology and employment: Mass unemployment or job creation? Empirical evidence from European patenting firms,2018,Research Policy,93,SS
ss0878,https://www.sciencedirect.com/science/article/abs/pii/S004873331730210X,Self-citations as strategic response to the use of metrics for career decisions,2019,Research Policy,98,SS
ss0879,https://www.sciencedirect.com/science/article/pii/S0048733319300940,Driving innovation: Public policy and human capital,2019,Research Policy,81,SS
ss0880,https://www.sciencedirect.com/science/article/abs/pii/S0048733318300908,"Research subsidies, industry–university cooperation and innovation",2018,Research Policy,102,SS
ss0881,https://www.sciencedirect.com/science/article/pii/S0048733318300313,The innovative performance of firms in heterogeneous environments: The interplay between external knowledge and internal absorptive capacities,2018,Research Policy,93,SS
ss0882,https://www.sciencedirect.com/science/article/abs/pii/S0048733318302439,Commercializing university research in transition economies: Technology transfer offices or direct industrial funding?,2019,Research Policy,81,SS
